ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City
269999668,2023-06-17,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,B,48,25-44,M,40.852834,-73.884172,,,True,New York
270357451,2023-06-25,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,47,25-44,U,40.892833,-73.84937,,,True,New York
266986179,2023-04-20,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,B,43,25-44,M,40.823378,-73.870168,,,True,New York
262666952,2023-01-29,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,M,34,18-24,M,40.86316489,-73.91987408,,,True,New York
262755993,2023-01-31,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,S,121,25-44,M,40.622137,-74.158323,,,True,New York
261751179,2023-01-11,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,B,43,25-44,F,40.822642,-73.853607,,,True,New York
264262125,2023-02-26,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,M,33,18-24,F,40.838355,-73.93898,,,True,New York
266261559,2023-04-06,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,45,25-44,M,40.830792,-73.826946,,,True,New York
270310715,2023-06-23,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,114,45-64,M,40.775833,-73.922476,,,True,New York
268777934,2023-05-24,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,13,<18,M,40.73804412,-73.99634096,,,True,New York
263433679,2023-02-11,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,B,48,18-24,M,40.853625,-73.895954,,,True,New York
266727351,2023-04-15,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,Q,115,25-44,F,40.7565375,-73.87606732,,,True,New York
267572059,2023-05-02,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,66,<18,M,40.625717,-73.991048,,,True,New York
262108847,2023-01-18,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,110,25-44,F,40.744981,-73.870144,,,True,New York
262067408,2023-01-18,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,K,90,25-44,M,40.71201,-73.943971,,,True,New York
266157221,2023-04-04,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,105,45-64,M,40.71805707,-73.7364264,,,True,New York
269666648,2023-06-11,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,73,25-44,F,40.671104,-73.913562,,,True,New York
266289742,2023-04-06,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,K,81,25-44,M,40.690852,-73.939607,,,True,New York
261941809,2023-01-15,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,46,45-64,F,40.849604,-73.916692,,,True,New York
261289366,2023-01-03,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,47,25-44,M,40.880398,-73.863884,,,True,New York
269007186,2023-05-29,"FORGERY-ILLEGAL POSSESSION,VEH",126.0,MISCELLANEOUS PENAL LAW,Q,114,25-44,M,40.76110089,-73.9399805,,,True,New York
263807104,2023-02-17,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,40,45-64,M,40.819408,-73.912384,,,True,New York
269352893,2023-06-05,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,13,25-44,F,40.740151,-73.994805,,,True,New York
268352295,2023-05-16,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,103,18-24,M,40.70334171,-73.80020318,,,True,New York
269367084,2023-06-06,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,115,25-44,M,40.756585,-73.875603,,,True,New York
266343115,2023-04-07,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,13,25-44,M,40.737074,-73.982962,,,True,New York
265940394,2023-03-31,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,K,60,18-24,M,40.58061098,-73.98564317,,,True,New York
269539192,2023-06-08,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,109,25-44,F,40.762037,-73.827328,,,True,New York
262853852,2023-02-01,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,33,25-44,M,40.840775,-73.936253,,,True,New York
265805819,2023-03-28,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,K,60,45-64,M,40.5772,-73.990289,,,True,New York
261753635,2023-01-11,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,102,25-44,M,40.688953,-73.825502,,,True,New York
268469315,2023-05-18,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,48,25-44,F,40.850253,-73.88874,,,True,New York
266147570,2023-04-04,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,M,9,25-44,M,40.729273,-73.98562,,,True,New York
267788307,2023-05-05,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,45,25-44,M,40.867837,-73.831294,,,True,New York
268970064,2023-05-29,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,Q,103,18-24,M,40.699795,-73.807364,,,True,New York
267000417,2023-04-20,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,70,25-44,M,40.630736,-73.973423,,,True,New York
263387730,2023-02-10,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,K,60,25-44,M,40.577258,-73.976436,,,True,New York
270353497,2023-06-24,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,Q,109,45-64,M,40.76394169,-73.8281463,,,True,New York
261287717,2023-01-03,"CANNABIS POSSESSION, 3",250.0,CANNABIS RELATED OFFENSES,S,121,25-44,M,40.62156431,-74.16848285,,,True,New York
265763710,2023-03-28,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,Q,107,45-64,M,40.729059,-73.811018,,,True,New York
270387890,2023-06-25,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,K,67,18-24,F,40.650378,-73.925859,,,True,New York
267184339,2023-04-24,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,71,25-44,U,40.665018,-73.957111,,,True,New York
265068246,2023-03-14,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,94,25-44,M,40.726956,-73.953115,,,True,New York
262036471,2023-01-17,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,52,45-64,F,40.862158,-73.890743,,,True,New York
262047600,2023-01-17,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,K,67,25-44,F,40.644942,-73.92145,,,True,New York
264858878,2023-03-10,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,75,18-24,F,40.671404,-73.881509,,,True,New York
264226147,2023-02-25,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,M,19,45-64,M,40.766896,-73.96373,,,True,New York
266086764,2023-04-03,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,Q,103,45-64,M,40.703546,-73.799675,,,True,New York
261508381,2023-01-06,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,K,71,18-24,M,40.661072,-73.946733,,,True,New York
264546697,2023-03-04,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,K,72,25-44,M,40.657949,-74.000634,,,True,New York
270316405,2023-06-23,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,K,71,25-44,U,40.66095344,-73.96068024,,,True,New York
270226544,2023-06-22,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,K,70,65+,M,40.654944,-73.957999,,,True,New York
270265044,2023-06-22,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,M,9,25-44,M,40.721581,-73.977567,,,True,New York
268492158,2023-05-19,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,M,14,18-24,F,40.752001,-73.977392,,,True,New York
265357445,2023-03-20,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,114,18-24,F,40.76912442,-73.93131602,,,True,New York
262242087,2023-01-20,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,S,122,45-64,M,40.60587514,-74.09040514,,,True,New York
263579856,2023-02-14,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,K,81,18-24,M,40.6788,-73.920349,,,True,New York
268358724,2023-05-17,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,Q,114,18-24,M,40.759497,-73.931422,,,True,New York
270312505,2023-06-23,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,110,25-44,M,40.741782,-73.856398,,,True,New York
261249582,2023-01-02,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,40,25-44,M,40.815318,-73.915863,,,True,New York
269145825,2023-06-01,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,K,69,45-64,M,40.648698,-73.905128,,,True,New York
266150189,2023-04-04,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,S,121,18-24,M,40.623238,-74.149217,,,True,New York
267464663,2023-04-29,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,107,18-24,M,40.7301130668694,-73.8109089148815,,,True,New York
261926085,2023-01-14,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,M,9,25-44,M,40.728473,-73.984645,,,True,New York
263075313,2023-02-05,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,M,25,25-44,M,40.8009303727402,-73.9410982410066,,,True,New York
267764351,2023-05-05,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,67,25-44,M,40.644985,-73.95136,,,True,New York
263413500,2023-02-11,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,B,45,45-64,F,40.83425213,-73.82907049,,,True,New York
265294552,2023-03-18,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,Q,113,45-64,M,40.680077,-73.775929,,,True,New York
262937405,2023-02-02,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,B,47,25-44,M,40.88015921,-73.84806787,,,True,New York
269944192,2023-06-16,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,68,25-44,M,40.638659,-74.022462,,,True,New York
266840483,2023-04-18,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,60,18-24,F,40.575561,-73.980931,,,True,New York
265656457,2023-03-25,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,B,40,45-64,M,40.80755382,-73.91921496,,,True,New York
262223844,2023-01-20,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,S,120,25-44,M,40.644996,-74.077263,,,True,New York
265891001,2023-03-30,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,B,43,45-64,M,40.82866041,-73.87823474,,,True,New York
265313951,2023-03-18,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,M,17,45-64,M,40.749628,-73.973814,,,True,New York
262464401,2023-01-25,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,102,45-64,M,40.69843,-73.831128,,,True,New York
265414752,2023-03-21,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,B,47,45-64,M,40.87739338,-73.86649088,,,True,New York
264795321,2023-03-09,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,Q,112,<18,M,40.732847,-73.863882,,,True,New York
264292870,2023-02-27,"HOMICIDE,NEGLIGENT,UNCLASSIFIE",103.0,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",B,40,45-64,M,40.810391,-73.924895,,,True,New York
270303675,2023-06-23,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,B,40,18-24,M,40.81630661,-73.90804814,,,True,New York
264444596,2023-03-02,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,Q,103,45-64,M,40.70545957,-73.7948949,,,True,New York
264647549,2023-03-06,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,105,45-64,F,40.68011759,-73.75323687,,,True,New York
264449834,2023-03-02,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,70,45-64,M,40.630736,-73.973423,,,True,New York
265167745,2023-03-15,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,M,32,<18,M,40.813782,-73.94009,,,True,New York
263575294,2023-02-14,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,B,47,25-44,M,40.87739338,-73.86649088,,,True,New York
262777819,2023-01-31,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,K,62,25-44,M,40.600127,-74.008331,,,True,New York
264665911,2023-03-07,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,B,41,18-24,M,40.825463,-73.89294,,,True,New York
266024456,2023-04-01,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,52,45-64,F,40.86333,-73.896468,,,True,New York
261922624,2023-01-14,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,79,25-44,M,40.688736,-73.944984,,,True,New York
264672116,2023-03-07,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,B,47,25-44,F,40.887325,-73.847247,,,True,New York
261482923,2023-01-06,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,18,25-44,M,40.76539,-73.985702,,,True,New York
267991042,2023-05-09,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,B,44,18-24,M,40.84483348,-73.90937492,,,True,New York
262837963,2023-02-01,"CONTROLLED SUBSTANCE,SALE 2",117.0,DANGEROUS DRUGS,M,26,25-44,M,40.81126605,-73.95780983,,,True,New York
267714570,2023-05-04,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,M,24,25-44,M,40.794651,-73.97178272,,,True,New York
261960392,2023-01-15,STRANGULATION 1ST,106.0,FELONY ASSAULT,B,42,25-44,M,40.822355,-73.911463,,,True,New York
269342302,2023-06-05,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,B,42,18-24,M,40.83273354,-73.89801202,,,True,New York
261397369,2023-01-05,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,Q,109,25-44,M,40.762037,-73.827328,,,True,New York
267253961,2023-04-25,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,B,47,18-24,F,40.887325,-73.847247,,,True,New York
262925914,2023-02-02,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,105,25-44,F,40.726284,-73.73476,,,True,New York
264132919,2023-02-23,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,113,45-64,F,40.69741179,-73.76606186,,,True,New York
263392869,2023-02-10,"LEWDNESS,PUBLIC",361.0,OFF. AGNST PUB ORD SENSBLTY &,B,42,25-44,M,40.825581,-73.909065,,,True,New York
270039284,2023-06-18,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,B,42,45-64,M,40.83380093,-73.88322309,,,True,New York
265512343,2023-03-22,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,K,75,25-44,F,40.671404,-73.881509,,,True,New York
266468830,2023-04-10,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,Q,103,18-24,M,40.7072398161698,-73.7927267255908,,,True,New York
263940811,2023-02-20,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,M,33,25-44,M,40.840775,-73.936253,,,True,New York
268334564,2023-05-16,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,M,5,25-44,F,40.716337,-74.001251,,,True,New York
263793532,2023-02-17,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,M,13,45-64,M,40.737074,-73.982962,,,True,New York
262759542,2023-01-31,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,32,25-44,M,40.819072,-73.942811,,,True,New York
264992107,2023-03-12,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,B,40,25-44,M,40.81569841,-73.9167701,,,True,New York
265304965,2023-03-18,BAIL JUMPING 3,359.0,OFFENSES AGAINST PUBLIC ADMINI,Q,102,25-44,M,40.712206,-73.825952,,,True,New York
269659234,2023-06-11,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,72,25-44,M,40.64486343,-74.01746963,,,True,New York
265152802,2023-03-15,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,47,25-44,M,40.887325,-73.847247,,,True,New York
262984277,2023-02-03,STRANGULATION 1ST,106.0,FELONY ASSAULT,M,30,25-44,M,40.822599,-73.944344,,,True,New York
266189008,2023-04-05,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,Q,105,25-44,M,40.65971345,-73.73981068,,,True,New York
261563609,2023-01-08,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,Q,106,25-44,M,40.689451,-73.815915,,,True,New York
263451315,2023-02-11,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,34,18-24,F,40.849581,-73.934348,,,True,New York
261516127,2023-01-07,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,K,79,25-44,M,40.695783,-73.939093,,,True,New York
267154450,2023-04-24,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,S,121,25-44,F,40.633064,-74.136827,,,True,New York
263595262,2023-02-14,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,K,68,45-64,M,40.638659,-74.022462,,,True,New York
264342776,2023-02-28,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,K,75,25-44,M,40.671404,-73.881509,,,True,New York
266536058,2023-04-12,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,K,94,25-44,M,40.72841672,-73.95241061,,,True,New York
261445744,2023-01-06,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,110,25-44,F,40.736224,-73.885719,,,True,New York
264504888,2023-03-03,STRANGULATION 1ST,106.0,FELONY ASSAULT,B,44,25-44,M,40.830318,-73.912759,,,True,New York
262777798,2023-01-31,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,B,43,25-44,M,40.83396519,-73.86289203,,,True,New York
269683582,2023-06-12,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,B,46,<18,M,40.85836868,-73.90390861,,,True,New York
265972132,2023-03-31,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,M,18,<18,M,40.76539,-73.985702,,,True,New York
263755764,2023-02-17,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,M,33,25-44,M,40.840775,-73.936253,,,True,New York
262026752,2023-01-17,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,101,25-44,M,40.60274,-73.750081,,,True,New York
262606396,2023-01-27,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,B,46,25-44,M,40.862005,-73.894275,,,True,New York
268395587,2023-05-17,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,B,49,65+,F,40.866664,-73.865362,,,True,New York
263660931,2023-02-15,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,52,25-44,M,40.862368,-73.896509,,,True,New York
270481107,2023-06-27,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,B,48,25-44,M,40.84946762,-73.89154522,,,True,New York
265235186,2023-03-16,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,115,25-44,M,40.75893845,-73.88882296,,,True,New York
267469478,2023-04-29,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,48,25-44,M,40.854402,-73.88233,,,True,New York
270018882,2023-06-18,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,Q,102,25-44,M,40.69843,-73.831128,,,True,New York
265675047,2023-03-26,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,84,18-24,M,40.693664,-73.988913,,,True,New York
265317165,2023-03-18,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,Q,109,18-24,M,40.78599863,-73.8457369,,,True,New York
266878407,2023-04-18,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,K,83,18-24,F,40.69224,-73.908826,,,True,New York
265686625,2023-03-26,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,113,45-64,M,40.680077,-73.775929,,,True,New York
261336455,2023-01-04,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,K,63,18-24,M,40.629327,-73.945863,,,True,New York
266702172,2023-04-14,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,B,46,25-44,M,40.849217,-73.920807,,,True,New York
266160061,2023-04-04,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,114,25-44,F,40.760773,-73.934143,,,True,New York
264879253,2023-03-10,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,M,23,45-64,M,40.794142,-73.939868,,,True,New York
268398651,2023-05-17,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,Q,106,25-44,M,40.682389,-73.840079,,,True,New York
266031989,2023-04-01,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,Q,102,25-44,M,40.69215156,-73.86214872,,,True,New York
269441342,2023-06-07,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,52,25-44,M,40.869067,-73.8806,,,True,New York
266449709,2023-04-10,STRANGULATION 1ST,106.0,FELONY ASSAULT,Q,112,45-64,M,40.721971,-73.849715,,,True,New York
261397353,2023-01-05,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,B,42,25-44,F,40.829698,-73.887012,,,True,New York
270421110,2023-06-26,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,17,25-44,M,40.746065,-73.978924,,,True,New York
266297468,2023-04-06,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,14,25-44,F,40.750423,-73.98928,,,True,New York
268210383,2023-05-13,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,13,25-44,M,40.74081,-73.974238,,,True,New York
265133760,2023-03-15,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,109,25-44,M,40.762037,-73.827328,,,True,New York
268758913,2023-05-24,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,84,25-44,F,40.695404,-73.983239,,,True,New York
262721717,2023-01-30,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,26,45-64,M,40.814845,-73.956312,,,True,New York
266555563,2023-04-12,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,K,90,45-64,M,40.706283,-73.950348,,,True,New York
268660917,2023-05-22,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,109,45-64,M,40.739004,-73.827276,,,True,New York
261508402,2023-01-06,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,S,121,25-44,M,40.62495773,-74.14576746,,,True,New York
269894538,2023-06-15,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,73,25-44,U,40.659963,-73.904868,,,True,New York
261550288,2023-01-08,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,62,45-64,M,40.603325,-74.005111,,,True,New York
267007564,2023-04-20,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,Q,115,25-44,M,40.7498691,-73.86272585,,,True,New York
266620721,2023-04-13,"LARCENY,GRAND FROM PERSON,UNCL",109.0,GRAND LARCENY,Q,106,25-44,F,40.682389,-73.840079,,,True,New York
261881119,2023-01-13,STRANGULATION 1ST,106.0,FELONY ASSAULT,B,46,25-44,M,40.853578,-73.900591,,,True,New York
268756032,2023-05-24,"CONSPIRACY 4, 3",126.0,MISCELLANEOUS PENAL LAW,B,44,18-24,M,40.826275,-73.920705,,,True,New York
265378621,2023-03-20,SODOMY 1,116.0,SEX CRIMES,M,30,25-44,M,40.8286232400477,-73.9438488369889,,,True,New York
268519298,2023-05-19,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,M,25,25-44,M,40.80437576,-73.93742023,,,True,New York
270031606,2023-06-18,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,Q,104,<18,M,40.70460723,-73.90229083,,,True,New York
269050796,2023-05-30,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,B,47,25-44,M,40.887325,-73.847247,,,True,New York
268544283,2023-05-20,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,M,14,45-64,M,40.755308,-73.99305,,,True,New York
262911962,2023-02-02,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,10,25-44,M,40.74166724,-74.00112952,,,True,New York
261987219,2023-01-16,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,K,61,18-24,M,40.598697,-73.94833,,,True,New York
266912637,2023-04-19,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,76,25-44,M,40.683691,-74.000504,,,True,New York
263988326,2023-02-21,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,K,77,25-44,M,40.67065802,-73.95797447,,,True,New York
263240533,2023-02-08,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,110,18-24,F,40.744981,-73.870144,,,True,New York
