INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
228798151,2021-05-27,21:30:00,QUEENS,,105,0.0,,,False,,,,18-24,M,BLACK,1058925.0,180924.0,40.662964620000025,-73.73083868899994,POINT (-73.73083868899994 40.662964620000025)
219559682,2020-10-21,21:36:00,BROOKLYN,,81,0.0,,,True,,,,25-44,M,BLACK,1004234.3125,186461.703125,40.678456718000064,-73.92795224099996,POINT (-73.92795224099996 40.678456718000064)
234756217,2021-10-09,20:17:00,BROOKLYN,,71,0.0,,,False,,,,25-44,M,BLACK,996148.0,181562.0,40.66502269100005,-73.95711436799998,POINT (-73.95711436799998 40.66502269100005)
230311079,2021-07-01,02:44:00,BROOKLYN,,73,0.0,,,False,,,,25-44,M,BLACK,1009826.0,183194.0,40.66947322100003,-73.90780500799997,POINT (-73.90780500799997 40.66947322100003)
225297069,2021-03-07,21:17:00,BROOKLYN,,71,0.0,,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,WHITE,995792.0,178767.0,40.65735150300002,-73.95840237599998,POINT (-73.95840237599998 40.65735150300002)
215767018,2020-07-24,01:30:00,BROOKLYN,,78,0.0,,,False,,,,25-44,M,BLACK,988609.75,186251.375,40.67790089700002,-73.98428342199996,POINT (-73.98428342199998 40.67790089700003)
235757726,2021-10-31,14:24:00,BROOKLYN,,79,0.0,,,True,25-44,M,BLACK,18-24,M,BLACK,1000382.0,192387.0,40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
233762539,2021-09-18,19:41:00,MANHATTAN,,23,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,998288.0,227463.0,40.79100658600004,-73.94930485999998,POINT (-73.94930485999998 40.79100658600004)
226500707,2021-04-04,23:15:00,BROOKLYN,,75,0.0,,,False,,,,25-44,M,BLACK,1013711.0,178670.0,40.65704377400005,-73.89382012899993,POINT (-73.89382012899993 40.65704377400005)
214729488,2020-06-29,20:56:00,BROOKLYN,,83,0.0,,PVT HOUSE,False,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1009325.6875,191646.71875,40.69267543700005,-73.909577083,POINT (-73.90957708299999 40.69267543700005)
230418793,2021-07-02,23:13:00,BRONX,,47,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,1023464.0,262043.0,40.88584267800008,-73.85818261899993,POINT (-73.85818261899993 40.88584267800008)
224817400,2021-02-24,14:00:00,MANHATTAN,,28,0.0,,COMMERCIAL BLDG,False,,,,25-44,M,BLACK,999297.0,233439.0,40.807407416000046,-73.94564758499997,POINT (-73.94564758499997 40.807407416000046)
211767651,2020-04-05,03:19:00,BROOKLYN,,67,0.0,,,False,,,,25-44,M,BLACK,1006159.6875,180446.515625,40.66194182000004,-73.921030262,POINT (-73.92103026199999 40.66194182000004)
235964022,2021-11-05,22:10:00,BROOKLYN,,67,0.0,,,False,,,,25-44,M,BLACK,1007170.0,179259.0,40.65867979500007,-73.91739273499996,POINT (-73.91739273499996 40.65867979500007)
227950667,2021-05-09,19:43:00,MANHATTAN,,25,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK HISPANIC,1003481.0,229777.0,40.797348115000034,-73.93054433099996,POINT (-73.93054433099996 40.797348115000034)
226654026,2021-04-07,02:07:00,MANHATTAN,,14,0.0,,,False,18-24,M,BLACK,25-44,M,WHITE,986568.0,214237.0,40.75471551300007,-73.99163482499995,POINT (-73.99163482499995 40.75471551300007)
236325239,2021-11-15,17:55:00,BROOKLYN,,71,0.0,,,False,,,,25-44,M,BLACK,998344.0,180070.0,40.66092425800008,-73.94920187099996,POINT (-73.94920187099996 40.66092425800008)
215767017,2020-07-24,17:32:00,BROOKLYN,,71,0.0,,,True,25-44,M,BLACK,25-44,M,BLACK,996824.375,182756.40625,40.66830013500004,-73.95467410499998,POINT (-73.95467410499998 40.66830013500004)
234208836,2021-09-28,20:40:00,MANHATTAN,,24,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,F,BLACK,991495.0,226842.0,40.78931028700004,-73.97383765099994,POINT (-73.97383765099994 40.78931028700004)
237508167,2021-12-07,21:10:00,BRONX,,48,0.0,,MULTI DWELL - APT BUILD,True,,,,25-44,M,WHITE HISPANIC,1013928.0,248058.0,40.84749534600007,-73.89273179899999,POINT (-73.89273179899999 40.84749534600007)
222075197,2020-12-20,15:08:00,QUEENS,,103,0.0,,COMMERCIAL BLDG,False,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1035884.4375,195283.90625,40.70254355200007,-73.81377704299997,POINT (-73.81377704299996 40.702543552000066)
217077237,2020-08-26,18:15:00,QUEENS,,113,0.0,,,False,,,,18-24,M,BLACK,1053352.5,191764.078125,40.69276331300006,-73.75081325899998,POINT (-73.75081325899998 40.69276331300006)
229507142,2021-06-11,22:50:00,QUEENS,,113,0.0,,,True,25-44,M,BLACK,25-44,M,BLACK,1048630.0,192944.0,40.69603752700005,-73.76783154699996,POINT (-73.76783154699996 40.696037527000044)
229507546,2021-06-12,14:24:00,BRONX,,41,0.0,,,False,25-44,M,BLACK,25-44,F,BLACK,1012076.0,239818.0,40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
226654025,2021-04-07,01:08:00,BRONX,,40,0.0,,,False,,,,25-44,M,BLACK,1010753.0,234768.0,40.81102821500008,-73.90426016799995,POINT (-73.90426016799995 40.81102821500008)
236362255,2021-11-16,08:33:00,MANHATTAN,,28,0.0,,,False,<18,M,BLACK,18-24,M,BLACK,997967.0,234809.0,40.811169851000045,-73.95044910699994,POINT (-73.95044910699994 40.811169851000045)
231635823,2021-07-30,16:30:00,QUEENS,,113,0.0,,,False,,,,18-24,M,BLACK,1049191.0,195275.0,40.70243145800004,-73.76578597799994,POINT (-73.76578597799994 40.70243145800004)
235839217,2021-11-02,09:06:00,BRONX,,52,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1014487.0,254336.0,40.86472467400005,-73.89068300599996,POINT (-73.89068300599996 40.86472467400005)
229540933,2021-06-14,22:19:00,BROOKLYN,,67,0.0,,,False,,,,25-44,M,BLACK,997629.0,172369.0,40.63978779400002,-73.95179424699995,POINT (-73.95179424699995 40.63978779400002)
235116950,2021-10-17,14:02:00,BRONX,,49,0.0,,,False,18-24,M,BLACK,25-44,M,BLACK,1019677.0,245233.0,40.83972036200005,-73.87196727499997,POINT (-73.87196727499997 40.839720362000044)
238009968,2021-12-18,00:15:00,BROOKLYN,,62,0.0,,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK HISPANIC,981800.0,162898.0,40.61380164800004,-74.00882583999999,POINT (-74.00882583999999 40.61380164800004)
216692583,2020-08-17,04:10:00,MANHATTAN,,24,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,991884.9375,227971.65625,40.79241056200004,-73.97242818899997,POINT (-73.97242818899997 40.79241056200004)
228109390,2021-05-12,23:11:00,BROOKLYN,,83,0.0,,,True,25-44,M,BLACK,25-44,M,BLACK,1006489.0,190021.0,40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
238344522,2021-12-27,15:48:00,BROOKLYN,,73,0.0,,,True,,,,45-64,M,BLACK,1008795.0,178153.0,40.65563971300003,-73.91153990699996,POINT (-73.91153990699996 40.65563971300003)
229507545,2021-06-12,05:51:00,BRONX,,41,0.0,,,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1011478.0,235598.0,40.81330412800003,-73.90163776399999,POINT (-73.90163776399999 40.81330412800003)
213922505,2020-06-05,19:35:00,BROOKLYN,,72,0.0,,,False,,,,18-24,M,BLACK HISPANIC,981801.0,172316.0,40.63965208400003,-74.008825657,POINT (-74.00882565699999 40.63965208400003)
216651448,2020-08-15,18:30:00,MANHATTAN,,34,0.0,,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1003658.5625,250199.0625,40.85340047200003,-73.92984395199994,POINT (-73.92984395199994 40.85340047200003)
227665924,2021-05-03,00:18:00,BROOKLYN,,69,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1016435.0,169704.0,40.63242457100006,-73.88404526199997,POINT (-73.88404526199997 40.63242457100006)
220154695,2020-11-05,17:43:00,BROOKLYN,,79,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK,995918.125,190890.578125,40.69062783700008,-73.95792681799996,POINT (-73.95792681799998 40.69062783700008)
215817239,2020-07-27,23:40:00,QUEENS,,101,0.0,,,False,,,,25-44,M,BLACK,1051161.75,155661.03125,40.59368541500004,-73.75907127899995,POINT (-73.75907127899995 40.59368541500004)
216056537,2020-08-01,18:00:00,BRONX,,40,0.0,,,False,,,,18-24,M,BLACK,1004591.0,233721.0,40.808170827000026,-73.92652336699997,POINT (-73.92652336699996 40.808170827000026)
233147094,2021-09-04,15:39:00,BRONX,,49,0.0,,,False,,,,<18,M,BLACK,1020207.0,253133.0,40.86140136000005,-73.87000947599995,POINT (-73.87000947599995 40.86140136000005)
235857196,2021-11-03,02:25:00,MANHATTAN,,25,0.0,,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1002572.0,231625.0,40.802422302000025,-73.93382234599994,POINT (-73.93382234599994 40.802422302000025)
211065733,2020-03-14,00:50:00,BROOKLYN,,71,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,997107.25,180384.40625,40.66178911500003,-73.95365893899998,POINT (-73.95365893899998 40.66178911500003)
232924791,2021-08-30,20:20:00,BROOKLYN,,75,0.0,,,False,,,,18-24,M,BLACK,1014980.0,186801.0,40.67935723000005,-73.88920942899993,POINT (-73.88920942899993 40.67935723000005)
238312741,2021-12-26,22:20:00,QUEENS,,103,0.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1041521.0,192400.0,40.69459323800004,-73.79347284999993,POINT (-73.79347284999993 40.69459323800004)
223928176,2021-02-03,19:20:00,BROOKLYN,,73,0.0,,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1010707.0,182888.0,40.668630731000064,-73.90463038099993,POINT (-73.90463038099993 40.668630731000064)
207701108,2020-01-09,03:34:00,MANHATTAN,,9,0.0,,,True,25-44,M,BLACK,25-44,M,BLACK,988875.1875,203909.265625,40.72636754000007,-73.98331432699996,POINT (-73.98331432699996 40.726367540000076)
228798150,2021-05-27,21:06:00,BRONX,,43,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1026600.0,238546.0,40.82133600200007,-73.84698961699996,POINT (-73.84698961699996 40.821336002000066)
216351812,2020-08-07,14:40:00,BRONX,,48,0.0,,,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1013656.75,251677.296875,40.857430143000045,-73.893696343,POINT (-73.89369634299999 40.857430143000045)
230448906,2021-07-04,02:00:00,BRONX,,42,0.0,,,False,,,,25-44,F,WHITE HISPANIC,1012450.0,243371.0,40.83463574800004,-73.89809365899998,POINT (-73.89809365899998 40.83463574800004)
214184464,2020-06-13,23:02:00,MANHATTAN,,25,0.0,,,False,,,,45-64,M,BLACK,1000844.875,233656.953125,40.80800286500005,-73.94005570199994,POINT (-73.94005570199994 40.80800286500005)
229542172,2021-06-14,21:20:00,QUEENS,,103,0.0,,,False,25-44,M,BLACK,18-24,M,BLACK,1041409.0,193095.0,40.696501571000056,-73.79387084199995,POINT (-73.79387084199995 40.696501571000056)
236094286,2021-11-09,16:44:00,BRONX,,47,0.0,,,False,,,,25-44,M,BLACK,1030896.0,263028.0,40.88851003500002,-73.83129772599993,POINT (-73.83129772599993 40.88851003500002)
220863880,2020-11-22,13:19:00,BROOKLYN,,75,0.0,,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1012525.0,184442.0,40.67289049200008,-73.89807041999995,POINT (-73.89807041999995 40.67289049200008)
234475687,2021-10-04,13:10:00,QUEENS,,101,0.0,,,True,45-64,M,BLACK,25-44,M,BLACK,1052820.0,159593.0,40.60446515900002,-73.75306051399998,POINT (-73.75306051399998 40.60446515900002)
207572465,2020-01-07,13:30:00,QUEENS,,101,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK HISPANIC,1053493.5,161530.234375,40.60977721300002,-73.75061519199994,POINT (-73.75061519199994 40.60977721300003)
227089382,2021-04-16,10:45:00,QUEENS,,103,0.0,,,False,,,,45-64,M,BLACK,1042835.0,194388.0,40.70004122000006,-73.78871707799993,POINT (-73.78871707799993 40.70004122000006)
222539215,2021-01-01,01:11:00,QUEENS,,102,0.0,,HOTEL/MOTEL,True,18-24,M,BLACK,18-24,M,BLACK,1031801.0,199218.0,40.71336457500007,-73.82847651899993,POINT (-73.82847651899993 40.71336457500007)
228109390,2021-05-12,23:11:00,BROOKLYN,,83,0.0,,,False,25-44,M,BLACK,18-24,M,BLACK,1006489.0,190021.0,40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
222717380,2021-01-06,17:08:00,BRONX,,52,0.0,,,False,45-64,M,BLACK,45-64,M,BLACK,1019496.0,259454.0,40.87875342500007,-73.87254663499994,POINT (-73.87254663499994 40.87875342500007)
213550053,2020-05-26,15:51:00,BROOKLYN,,76,2.0,,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,986965.875,188114.21875,40.68301463800003,-73.99020926399999,POINT (-73.99020926399999 40.68301463800003)
222932692,2021-01-11,23:49:00,BRONX,,47,0.0,,MULTI DWELL - APT BUILD,True,<18,M,BLACK,<18,M,BLACK,1020808.0,262493.0,40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
231369853,2021-07-26,09:45:00,BRONX,,40,0.0,,,False,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1010281.0,237614.0,40.818841089000045,-73.90595421499995,POINT (-73.90595421499995 40.818841089000045)
222524733,2021-01-01,00:16:00,QUEENS,,108,0.0,,,False,,,,<18,M,BLACK,998549.0,213987.0,40.75401807000002,-73.94839096099996,POINT (-73.94839096099996 40.75401807000002)
212170023,2020-04-19,08:50:00,BROOKLYN,,75,0.0,,GAS STATION,True,25-44,M,BLACK,25-44,M,BLACK,1014435.9375,179503.328125,40.65932863300003,-73.89120363099995,POINT (-73.89120363099994 40.65932863300003)
229822334,2021-06-19,22:05:00,MANHATTAN,,25,0.0,,,False,,,,<18,F,BLACK HISPANIC,1002273.0,234972.0,40.811609506000025,-73.93489334999998,POINT (-73.93489334999998 40.811609506000025)
230448650,2021-07-04,18:20:00,BRONX,,41,0.0,,,False,,,,25-44,M,BLACK,1015014.0,237387.0,40.818202824000025,-73.88885544599998,POINT (-73.88885544599998 40.818202824000025)
232444798,2021-08-18,22:55:00,BRONX,,40,0.0,,,True,18-24,M,BLACK,18-24,M,BLACK,1009546.0,235539.0,40.81314793300004,-73.908617511,POINT (-73.908617511 40.81314793300004)
214693797,2020-06-27,03:45:00,BRONX,,44,0.0,,,False,,,,18-24,M,BLACK HISPANIC,1010687.9375,245851.46875,40.84144936300004,-73.90445153299999,POINT (-73.90445153299999 40.84144936300004)
214312557,2020-06-17,00:33:00,BRONX,,42,0.0,,MULTI DWELL - APT BUILD,False,,,,18-24,M,WHITE HISPANIC,1015667.375,243850.453125,40.835940848000064,-73.88646463099997,POINT (-73.88646463099997 40.835940848000064)
220848246,2020-11-21,21:31:00,BRONX,,48,0.0,,,False,,,,<18,M,BLACK,1016041.8125,249486.21875,40.85140802400008,-73.885084765,POINT (-73.88508476499999 40.85140802400008)
236325237,2021-11-15,20:15:00,MANHATTAN,,32,0.0,,COMMERCIAL BLDG,False,18-24,M,BLACK,18-24,M,BLACK,1001430.0,237389.0,40.81824517500007,-73.9379325,POINT (-73.9379325 40.81824517500007)
234208838,2021-09-28,22:59:00,QUEENS,,114,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1002652.0,215969.0,40.75945056700005,-73.933576266,POINT (-73.933576266 40.759450567000044)
232390407,2021-08-17,13:00:00,BRONX,,41,0.0,,COMMERCIAL BLDG,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015966.0,235235.0,40.812292824000046,-73.885426178,POINT (-73.885426178 40.812292824000046)
235423767,2021-10-23,23:54:00,BROOKLYN,,75,0.0,,,False,25-44,M,BLACK,25-44,F,BLACK,1011807.0,185445.0,40.67564576400008,-73.90065469699994,POINT (-73.90065469699994 40.67564576400008)
221341078,2020-12-03,21:36:00,MANHATTAN,,5,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,984445.625,198746.34375,40.71219776500004,-73.99929580499997,POINT (-73.99929580499997 40.71219776500004)
220463385,2020-11-12,23:03:00,BROOKLYN,,75,0.0,,,False,,,,18-24,M,BLACK,1014993.625,181458.359375,40.66469284000004,-73.889184673,POINT (-73.88918467299999 40.66469284000004)
223240541,2021-01-18,20:39:00,MANHATTAN,,9,0.0,,,True,,,,25-44,M,BLACK,989559.0,202085.0,40.72135998800008,-73.98084865299995,POINT (-73.98084865299995 40.72135998800008)
233307769,2021-09-08,23:48:00,BRONX,,46,0.0,,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1012119.0,252873.0,40.86071697500005,-73.89925031699994,POINT (-73.89925031699994 40.86071697500005)
214312113,2020-06-17,19:35:00,BROOKLYN,,75,0.0,,,False,18-24,M,BLACK,25-44,M,BLACK,1012586.0,185459.0,40.67568173100005,-73.89784623999996,POINT (-73.89784623999998 40.675681731000054)
236168668,2021-11-11,15:04:00,BROOKLYN,,79,0.0,,,False,,,,18-24,M,BLACK,996313.0,187499.0,40.68131820000008,-73.95650899099996,POINT (-73.95650899099996 40.68131820000008)
219975240,2020-10-31,13:16:00,QUEENS,,100,0.0,,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,WHITE HISPANIC,1037749.8125,153904.09375,40.58895408700005,-73.80737758299993,POINT (-73.80737758299995 40.58895408700005)
232291476,2021-08-13,16:10:00,BRONX,,52,0.0,,GROCERY/BODEGA,True,25-44,M,BLACK,18-24,M,BLACK,1013751.0,253461.0,40.86232555500004,-73.89334777899995,POINT (-73.89334777899995 40.86232555500004)
219293219,2020-10-03,13:07:00,BROOKLYN,,69,0.0,,,True,,,,18-24,M,BLACK,1012601.0,175402.0,40.64807745300004,-73.89783444799998,POINT (-73.89783444799997 40.64807745300004)
217256576,2020-08-31,20:45:00,BRONX,,48,0.0,,,False,,,,25-44,M,BLACK HISPANIC,1017624.1875,245990.171875,40.841806572000046,-73.87938241999996,POINT (-73.87938241999996 40.84180657200005)
217593703,2020-09-08,16:40:00,BROOKLYN,,79,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,995619.25,190845.59375,40.69050475300003,-73.95900462099996,POINT (-73.95900462099996 40.69050475300003)
220553700,2020-11-13,16:20:00,BRONX,,47,0.0,,,False,18-24,M,ASIAN / PACIFIC ISLANDER,<18,M,BLACK,1024643.3125,266309.40625,40.897547280000026,-73.85389186499998,POINT (-73.85389186499998 40.897547280000026)
227344210,2021-04-24,21:00:00,BROOKLYN,,77,0.0,,,False,,,,18-24,M,BLACK,996111.0,184938.0,40.67428910600006,-73.95724179799998,POINT (-73.95724179799998 40.67428910600006)
215302971,2020-07-14,20:58:00,MANHATTAN,,24,0.0,,,True,,,,18-24,M,WHITE HISPANIC,995113.6875,231061.109375,40.80088689300004,-73.96076269499997,POINT (-73.96076269499997 40.80088689300004)
232299784,2021-08-16,00:26:00,BROOKLYN,,81,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,F,BLACK,1001469.0,191733.0,40.69293103200005,-73.93790851499993,POINT (-73.93790851499993 40.69293103200005)
208733991,2020-01-29,20:30:00,BROOKLYN,,75,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1017953.125,185020.71875,40.674459943000045,-73.87849922599997,POINT (-73.87849922599997 40.674459943000045)
224079783,2021-02-06,19:30:00,BRONX,,45,0.0,,,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1031944.0,249990.0,40.85271917500006,-73.82760025499994,POINT (-73.82760025499994 40.85271917500006)
224354730,2021-02-12,05:15:00,BRONX,,43,0.0,,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1018728.0,242744.0,40.832892539000056,-73.87540977699997,POINT (-73.87540977699997 40.832892539000056)
214828723,2020-07-01,02:35:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,F,BLACK,1007451.8125,234917.078125,40.81144667900002,-73.91618508499994,POINT (-73.91618508499994 40.81144667900003)
217211030,2020-08-29,02:40:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1010525.875,236982.46875,40.81710698900008,-73.90507198099994,POINT (-73.90507198099994 40.81710698900008)
225295736,2021-03-07,06:15:00,BROOKLYN,,75,0.0,,,False,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1020492.0,187865.0,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
230162217,2021-06-27,18:50:00,MANHATTAN,,32,0.0,,,True,18-24,M,BLACK,18-24,M,BLACK,1000756.0,236127.0,40.81478262300004,-73.94037067099998,POINT (-73.94037067099998 40.81478262300004)
228563312,2021-05-22,01:15:00,BRONX,,52,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014033.0,255393.0,40.86762736000002,-73.89231969199994,POINT (-73.89231969199994 40.86762736000002)
232862314,2021-08-28,08:04:00,BROOKLYN,,69,0.0,,,False,,,,25-44,M,BLACK,1009230.0,171596.0,40.637640955000045,-73.90999642499997,POINT (-73.90999642499997 40.637640955000045)
230310962,2021-07-01,21:10:00,BROOKLYN,,73,0.0,,,False,,,,25-44,M,BLACK,1010862.0,178621.0,40.65691830000002,-73.904088485,POINT (-73.904088485 40.65691830000002)
219057185,2020-10-10,20:20:00,BROOKLYN,,77,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1003788.6875,183567.859375,40.67051476300002,-73.92956723399993,POINT (-73.92956723399993 40.67051476300003)
217212140,2020-08-29,20:22:00,BRONX,,47,0.0,,,False,,,,25-44,M,BLACK,1030898.0,262777.0,40.88782111000006,-73.83129224099997,POINT (-73.83129224099997 40.88782111000006)
214183639,2020-06-12,23:00:00,BRONX,,47,0.0,,,False,,,,18-24,F,BLACK,1021730.5625,263219.03125,40.88907804300004,-73.86444506599997,POINT (-73.86444506599997 40.88907804300004)
235740735,2021-10-31,00:50:00,BRONX,,49,0.0,,,False,,,,45-64,F,WHITE HISPANIC,1023113.0,256116.0,40.86957646700006,-73.85948640399994,POINT (-73.85948640399994 40.86957646700006)
208378499,2020-01-22,12:45:00,BRONX,,52,0.0,,,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1009554.9375,253180.453125,40.86156856300005,-73.90851866799994,POINT (-73.90851866799994 40.86156856300005)
210461145,2020-03-03,12:23:00,BROOKLYN,,70,0.0,,,False,,,,18-24,M,BLACK,998409.0,171068.0,40.63621561400004,-73.948986484,POINT (-73.94898648399999 40.63621561400004)
225725570,2021-03-16,03:53:00,BRONX,,46,0.0,,,False,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1010802.0,249668.0,40.85192427200008,-73.90402418499998,POINT (-73.90402418499998 40.851924272000076)
215400281,2020-07-16,00:50:00,MANHATTAN,,7,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,987481.875,198515.5625,40.71156373700006,-73.98834381999995,POINT (-73.98834381999995 40.71156373700006)
231390985,2021-07-26,21:47:00,MANHATTAN,,32,0.0,,,True,,,,18-24,M,BLACK,999874.0,238251.0,40.82061401100003,-73.94355210399993,POINT (-73.94355210399993 40.82061401100003)
230606421,2021-07-08,01:16:00,QUEENS,,113,0.0,,,False,,,,<18,M,BLACK,1041835.0,189204.0,40.68581893900005,-73.79236783699997,POINT (-73.79236783699997 40.68581893900005)
226597465,2021-04-06,13:48:00,BROOKLYN,,79,2.0,,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,999282.0,192769.0,40.695778596000025,-73.94579267699999,POINT (-73.94579267699999 40.695778596000025)
229161010,2021-06-06,01:03:00,BRONX,,44,0.0,,,False,,,,18-24,M,WHITE HISPANIC,1008669.0,246692.0,40.84376218800003,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003)
223240945,2021-01-18,13:25:00,BROOKLYN,,75,0.0,,,False,,,,25-44,M,BLACK,1013106.0,180797.0,40.66288390900007,-73.89599152499993,POINT (-73.89599152499993 40.66288390900007)
220122287,2020-11-04,23:15:00,BRONX,,52,0.0,,MULTI DWELL - APT BUILD,False,45-64,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010326.6875,253957.96875,40.86370036300008,-73.90572560199996,POINT (-73.90572560199996 40.86370036300008)
214693510,2020-06-28,23:58:00,BRONX,,46,0.0,,,True,18-24,M,BLACK,<18,M,BLACK,1007997.3125,247788.65625,40.84677401900007,-73.91416891299998,POINT (-73.91416891299998 40.846774019000065)
212063437,2020-04-15,22:03:00,BROOKLYN,,77,0.0,,,False,,,,18-24,M,BLACK,1005418.4375,184431.265625,40.67288087300005,-73.92368950699995,POINT (-73.92368950699995 40.672880873000054)
216935359,2020-08-23,22:39:00,BROOKLYN,,73,2.0,,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1009910.25,184163.46875,40.67213395100004,-73.90749761399996,POINT (-73.90749761399996 40.672133951000035)
232978166,2021-08-31,19:20:00,BRONX,,43,2.0,,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,18-24,M,BLACK,1022126.0,238820.0,40.82210837100007,-73.86315274099996,POINT (-73.86315274099996 40.82210837100007)
231944879,2021-08-08,02:54:00,QUEENS,,103,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,1038772.0,191980.0,40.69345780000003,-73.80338955899998,POINT (-73.80338955899998 40.69345780000003)
214359652,2020-06-18,21:24:00,BROOKLYN,,67,0.0,,PVT HOUSE,False,,,,25-44,F,BLACK,1005301.3125,179713.15625,40.659930993000046,-73.92412647299993,POINT (-73.92412647299994 40.659930993000046)
234268729,2021-09-29,12:50:00,BRONX,,48,0.0,,,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1016838.0,250252.0,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
213973277,2020-06-08,22:38:00,BROOKLYN,,81,0.0,,,False,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1004426.0625,187538.546875,40.68141197400007,-73.92725770199996,POINT (-73.92725770199996 40.68141197400007)
213819785,2020-06-03,16:55:00,BRONX,,41,0.0,,,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1012550.8125,236625.84375,40.816121899000045,-73.89775779799999,POINT (-73.897757798 40.81612189900005)
235457029,2021-10-24,19:15:00,BRONX,,40,0.0,,,False,,,,18-24,M,BLACK,1009529.0,234973.0,40.811594470000045,-73.90868105599996,POINT (-73.90868105599996 40.811594470000045)
