ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City
263111195,2/6/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,B,47,18-24,F,40.887325,-73.847247,,,TRUE,New York
262715634,1/30/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,70,18-24,M,40.618165,-73.958627,,,TRUE,New York
264456442,3/2/2023,VEHICULAR ASSAULT (INTOX DRIVE,126,MISCELLANEOUS PENAL LAW,M,23,25-44,F,40.789341,-73.947351,,,TRUE,New York
267610840,5/2/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,B,47,45-64,M,40.89341145,-73.85736207,,,TRUE,New York
265769848,3/28/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,M,20,25-44,M,40.77178071,-73.97919361,,,TRUE,New York
263403030,2/10/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,1,45-64,M,40.720528,-74.007582,,,TRUE,New York
262787611,1/31/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,B,43,45-64,M,40.83551932,-73.86111445,,,TRUE,New York
270461257,6/27/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,45-64,M,40.752471,-73.979528,,,TRUE,New York
268837840,5/25/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,111,18-24,M,40.76100003830422,-73.7716647,,,TRUE,New York
265142482,3/15/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,13,18-24,M,40.73443438,-73.98990393,,,TRUE,New York
268355291,5/16/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,24,25-44,M,40.798788,-73.968773,,,TRUE,New York
269345751,6/5/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,M,18,45-64,M,40.76539,-73.985702,,,TRUE,New York
265375556,3/20/2023,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,B,40,18-24,M,40.81782448,-73.9152645,,,TRUE,New York
270481134,6/27/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,M,14,25-44,M,40.750423,-73.98928,,,TRUE,New York
266058704,4/2/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,101,25-44,M,40.594007,-73.753201,,,TRUE,New York
264123184,2/23/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,Q,108,45-64,M,40.742954,-73.955274,,,TRUE,New York
267152980,4/24/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,M,26,45-64,M,40.81386,-73.956684,,,TRUE,New York
262969588,2/3/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,B,47,25-44,M,40.879072,-73.867623,,,TRUE,New York
265303137,3/18/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,33,25-44,F,40.834257,-73.948748,,,TRUE,New York
263060485,2/5/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,M,26,18-24,F,40.814629,-73.951917,,,TRUE,New York
265546488,3/23/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,81,25-44,M,40.68964,-73.924051,,,TRUE,New York
268856671,5/25/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,47,<18,M,40.880493,-73.846516,,,TRUE,New York
262504945,1/26/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,K,70,25-44,M,40.630736,-73.973423,,,TRUE,New York
269297984,6/4/2023,STRANGULATION 1ST,106,FELONY ASSAULT,K,81,45-64,F,40.687963,-73.922361,,,TRUE,New York
261233327,1/2/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,M,28,25-44,M,40.80855,-73.952355,,,TRUE,New York
269507517,6/8/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,111,25-44,M,40.76039614,-73.76750253,,,TRUE,New York
268988948,5/29/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,M,30,45-64,M,40.828666,-73.943989,,,TRUE,New York
268102496,5/11/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,50,18-24,M,40.885489,-73.900443,,,TRUE,New York
264442497,3/2/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,K,70,25-44,M,40.630736,-73.973423,,,TRUE,New York
269095830,5/31/2023,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,Q,102,25-44,M,40.712206,-73.825952,,,TRUE,New York
269678015,6/12/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,B,45,18-24,M,40.830792,-73.826946,,,TRUE,New York
264436079,3/2/2023,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,K,75,25-44,M,40.652217,-73.88754,,,TRUE,New York
270109035,6/20/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,25-44,M,40.86261614,-73.89010659,,,TRUE,New York
263070445,2/5/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,102,25-44,M,40.686095,-73.84473,,,TRUE,New York
268503632,5/19/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,K,63,25-44,M,40.629337,-73.927989,,,TRUE,New York
262566629,1/26/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,K,61,18-24,M,40.594075,-73.938248,,,TRUE,New York
264459116,3/2/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,M,14,45-64,F,40.752877,-73.991111,,,TRUE,New York
265000419,3/12/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,K,75,18-24,M,40.66818,-73.875137,,,TRUE,New York
268841399,5/25/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,Q,106,25-44,M,40.669062,-73.835961,,,TRUE,New York
262185368,1/19/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,45,25-44,M,40.83072233,-73.82712606,,,TRUE,New York
264385342,3/1/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,102,<18,M,40.691493,-73.866065,,,TRUE,New York
267801647,5/5/2023,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,K,73,18-24,M,40.67951644,-73.90457012,,,TRUE,New York
264984189,3/12/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,S,120,25-44,M,40.644996,-74.077263,,,TRUE,New York
261428180,1/5/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,25,25-44,M,40.80098008,-73.93177438,,,TRUE,New York
266201749,4/5/2023,"TAMPERING 1,CRIMINAL",121,CRIMINAL MISCHIEF & RELATED OF,K,73,25-44,M,40.67827803,-73.91075494,,,TRUE,New York
264728632,3/8/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,Q,102,25-44,F,40.693093,-73.814942,,,TRUE,New York
264650608,3/6/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,113,25-44,M,40.679481,-73.753709,,,TRUE,New York
270091580,6/20/2023,OBSCENITY 1,116,SEX CRIMES,Q,115,18-24,M,40.75656758,-73.87593153,,,TRUE,New York
266449631,4/10/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,41,18-24,F,40.811964,-73.899885,,,TRUE,New York
264954372,3/11/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,100,25-44,M,40.586222,-73.816011,,,TRUE,New York
268123181,5/11/2023,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,Q,106,25-44,F,40.684237,-73.832419,,,TRUE,New York
266828754,4/17/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,M,13,25-44,M,40.737074,-73.982962,,,TRUE,New York
268534304,5/19/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,84,25-44,M,40.695404,-73.983239,,,TRUE,New York
270337571,6/24/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,63,65+,M,40.628981,-73.93377,,,TRUE,New York
266284950,4/6/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,83,18-24,M,40.698323,-73.917495,,,TRUE,New York
270385037,6/25/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,14,45-64,M,40.750423,-73.98928,,,TRUE,New York
264132353,2/23/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,B,43,18-24,M,40.835997,-73.861028,,,TRUE,New York
267421452,4/28/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,B,47,18-24,M,40.887325,-73.847247,,,TRUE,New York
270471689,6/27/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,K,60,25-44,M,40.575561,-73.980931,,,TRUE,New York
267467714,4/29/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,25-44,M,40.873944,-73.908788,,,TRUE,New York
266564230,4/12/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,M,28,25-44,F,40.807639,-73.951162,,,TRUE,New York
263173244,2/7/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,70,45-64,M,40.630736,-73.973423,,,TRUE,New York
266798989,4/17/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,103,18-24,M,40.70637976,-73.79997046,,,TRUE,New York
269211325,6/2/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,B,47,25-44,M,40.887325,-73.847247,,,TRUE,New York
263347539,2/9/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,63,25-44,M,40.622145,-73.910022,,,TRUE,New York
263392871,2/10/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,B,46,25-44,F,40.85359837,-73.90057688,,,TRUE,New York
267373080,4/24/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,70,45-64,F,40.64776,-73.96472,,,TRUE,New York
261544925,1/7/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,84,45-64,M,40.690859,-73.985848,,,TRUE,New York
265027369,3/13/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,K,73,18-24,M,40.671104,-73.913562,,,TRUE,New York
264697496,3/8/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,32,25-44,M,40.815904,-73.945123,,,TRUE,New York
269948694,6/16/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,110,25-44,M,40.744981,-73.870144,,,TRUE,New York
266601259,4/12/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,B,47,45-64,M,40.883928,-73.86261,,,TRUE,New York
266666748,4/13/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,75,<18,M,40.666997,-73.881254,,,TRUE,New York
265795442,3/28/2023,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,B,40,45-64,U,40.80755382,-73.91921496,,,TRUE,New York
266395650,4/8/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,B,44,25-44,M,40.837311,-73.914251,,,TRUE,New York
267680069,5/3/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,B,43,25-44,M,40.82201184,-73.85826303,,,TRUE,New York
268651475,5/22/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,Q,100,25-44,M,40.59107783,-73.79596994,,,TRUE,New York
269775511,6/13/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,25,25-44,F,40.800896,-73.941011,,,TRUE,New York
264481949,3/3/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,K,70,25-44,M,40.62672,-73.947374,,,TRUE,New York
263122272,2/6/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,40,45-64,M,40.808889,-73.914367,,,TRUE,New York
263215273,2/8/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,41,25-44,M,40.804008,-73.878333,,,TRUE,New York
268294654,5/15/2023,AGGRAVATED GRAND LARCENY OF ATM,109,GRAND LARCENY,B,43,18-24,M,40.829152,-73.855125,,,TRUE,New York
263846547,2/18/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,61,25-44,F,40.606815,-73.959806,,,TRUE,New York
267602555,5/2/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,71,25-44,M,40.664154,-73.946814,,,TRUE,New York
265107572,3/14/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,105,25-44,M,40.665468,-73.7728,,,TRUE,New York
265304941,3/18/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,40,45-64,M,40.81822906,-73.91678861,,,TRUE,New York
265142484,3/15/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,34,45-64,M,40.866795,-73.918905,,,TRUE,New York
269422472,6/6/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,Q,113,18-24,M,40.69034316,-73.78242879,,,TRUE,New York
264393461,3/1/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,M,25,25-44,M,40.805396,-73.93984,,,TRUE,New York
266017388,4/1/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,103,25-44,M,40.707439,-73.792139,,,TRUE,New York
270540277,6/28/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,B,48,25-44,F,40.849619,-73.887294,,,TRUE,New York
266162737,4/4/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,Q,103,25-44,M,40.700421,-73.808208,,,TRUE,New York
265470868,3/21/2023,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,Q,113,18-24,M,40.67235,-73.7642,,,TRUE,New York
268531203,5/19/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,70,18-24,M,40.652536,-73.95924,,,TRUE,New York
261283977,1/3/2023,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,Q,113,25-44,M,40.67070012,-73.79513157,,,TRUE,New York
267923490,5/8/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,B,41,25-44,M,40.817466,-73.89636,,,TRUE,New York
264430509,3/2/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,14,25-44,F,40.750423,-73.98928,,,TRUE,New York
266702684,4/14/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,42,25-44,M,40.83813614,-73.88729924,,,TRUE,New York
270113023,6/20/2023,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,S,120,18-24,M,40.644996,-74.077263,,,TRUE,New York
269960439,6/16/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,103,45-64,M,40.706519,-73.791995,,,TRUE,New York
262240278,1/20/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,28,25-44,M,40.811104,-73.952346,,,TRUE,New York
263431126,2/11/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,K,67,25-44,M,40.643284,-73.929477,,,TRUE,New York
262176926,1/19/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,K,84,25-44,M,40.69254941,-73.99097045,,,TRUE,New York
268793084,5/24/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,48,45-64,F,40.85841739,-73.88513561,,,TRUE,New York
265902082,3/30/2023,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,M,5,45-64,M,40.716337,-74.001251,,,TRUE,New York
269637433,6/10/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,1,25-44,M,40.723548,-74.00165,,,TRUE,New York
262113415,1/18/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,107,18-24,M,40.71001285,-73.7947294,,,TRUE,New York
264119912,2/23/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,S,120,45-64,M,40.644996,-74.077263,,,TRUE,New York
268395600,5/17/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,73,18-24,M,40.664861,-73.90419,,,TRUE,New York
268805487,5/24/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,M,18,25-44,F,40.760149,-73.983952,,,TRUE,New York
263550963,2/13/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,7,25-44,M,40.719591,-73.982367,,,TRUE,New York
261739905,1/11/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,83,18-24,M,40.698323,-73.917495,,,TRUE,New York
267837812,5/6/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,46,25-44,M,40.85281959,-73.90475524,,,TRUE,New York
265722582,3/27/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,113,18-24,M,40.67784205,-73.78025955,,,TRUE,New York
268678231,5/23/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,107,25-44,F,40.729059,-73.811018,,,TRUE,New York
262787621,1/31/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,77,25-44,M,40.674456,-73.944503,,,TRUE,New York
264439879,3/2/2023,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,M,28,45-64,M,40.807435,-73.94573,,,TRUE,New York
265977516,3/31/2023,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,M,26,25-44,M,40.81515533,-73.95782904,,,TRUE,New York
270075346,6/19/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,43,<18,M,40.830166,-73.858625,,,TRUE,New York
263956370,2/21/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,K,70,25-44,M,40.630736,-73.973423,,,TRUE,New York
267680083,5/3/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,43,25-44,M,40.82627615,-73.85970288,,,TRUE,New York
269677751,6/11/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,66,45-64,F,40.646609,-73.996198,,,TRUE,New York
261879250,1/13/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,B,50,25-44,M,40.88168671,-73.90282256,,,TRUE,New York
263330690,2/9/2023,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,M,13,25-44,M,40.73821,-73.992011,,,TRUE,New York
267633155,5/3/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,Q,115,18-24,F,40.75106,-73.881707,,,TRUE,New York
264291184,2/27/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,113,25-44,F,40.682486,-73.793316,,,TRUE,New York
262171959,1/19/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,M,20,25-44,M,40.772386,-73.980636,,,TRUE,New York
269182937,6/2/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,81,25-44,M,40.68964,-73.924051,,,TRUE,New York
265176298,3/15/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,M,30,<18,F,40.82403172,-73.94475817,,,TRUE,New York
262319767,1/22/2023,MATERIAL              OFFENSIV,361,OFF. AGNST PUB ORD SENSBLTY &,Q,113,25-44,M,40.672608,-73.775084,,,TRUE,New York
266275545,4/6/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,66,25-44,M,40.625717,-73.991048,,,TRUE,New York
267450129,4/29/2023,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,B,45,18-24,F,40.83595,-73.847689,,,TRUE,New York
270450585,6/27/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,43,<18,M,40.823378,-73.870168,,,TRUE,New York
266544330,4/12/2023,STRANGULATION 1ST,106,FELONY ASSAULT,K,71,18-24,M,40.664154,-73.946814,,,TRUE,New York
265316943,3/18/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,44,25-44,M,40.828698,-73.927978,,,TRUE,New York
268678235,5/23/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,115,25-44,M,40.75656758,-73.87593153,,,TRUE,New York
262791644,1/31/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,25-44,F,40.750423,-73.98928,,,TRUE,New York
265763702,3/28/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,M,32,25-44,M,40.815904,-73.945123,,,TRUE,New York
267691240,5/4/2023,"DRUG PARAPHERNALIA,   POSSESSE",235,DANGEROUS DRUGS,K,75,25-44,M,40.67529704,-73.87267085,,,TRUE,New York
270519572,6/28/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,75,25-44,M,40.671404,-73.881509,,,TRUE,New York
262165086,1/19/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,B,47,45-64,M,40.88731363,-73.84727176,,,TRUE,New York
269574251,6/9/2023,STRANGULATION 1ST,106,FELONY ASSAULT,M,32,18-24,M,40.810915,-73.94505,,,TRUE,New York
261732310,1/11/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,B,49,25-44,M,40.855793,-73.843908,,,TRUE,New York
266534946,4/11/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,108,45-64,M,40.742954,-73.955274,,,TRUE,New York
262633597,1/28/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,14,25-44,M,40.749404,-73.991784,,,TRUE,New York
264042730,2/22/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,78,25-44,M,40.684454,-73.97775,,,TRUE,New York
268988968,5/28/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,M,23,25-44,M,40.784553,-73.943771,,,TRUE,New York
261437572,1/5/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,B,47,45-64,M,40.887325,-73.847247,,,TRUE,New York
261653261,1/9/2023,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,K,75,<18,M,40.664824,-73.866422,,,TRUE,New York
265792506,3/28/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,103,18-24,F,40.704228,-73.79332,,,TRUE,New York
264563882,3/4/2023,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,Q,114,18-24,M,40.769552,-73.915361,,,TRUE,New York
266929803,4/19/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,M,14,25-44,M,40.74978831,-73.98776859,,,TRUE,New York
262772018,1/31/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,K,73,25-44,M,40.67951644,-73.90457012,,,TRUE,New York
268908088,5/27/2023,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,S,120,<18,F,40.622036,-74.082561,,,TRUE,New York
266095451,4/3/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,112,25-44,M,40.72136562,-73.84807632,,,TRUE,New York
265891177,3/29/2023,"THEFT,RELATED OFFENSES,UNCLASS",343,OTHER OFFENSES RELATED TO THEF,Q,104,18-24,M,40.697745,-73.900661,,,TRUE,New York
263667414,2/15/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,M,6,25-44,M,40.739153,-74.001104,,,TRUE,New York
263597757,2/14/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,Q,109,25-44,M,40.750487,-73.818976,,,TRUE,New York
263753695,2/16/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,K,71,25-44,M,40.66082606,-73.95064585,,,TRUE,New York
265042000,3/13/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,34,25-44,F,40.862763,-73.921553,,,TRUE,New York
264180025,2/24/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,111,18-24,M,40.750041,-73.776854,,,TRUE,New York
265977518,3/31/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,5,45-64,U,40.71843015,-74.00053029,,,TRUE,New York
269869754,6/13/2023,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,S,123,25-44,M,40.55600153,-74.19474268,,,TRUE,New York
265160834,3/15/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,48,45-64,U,40.860745,-73.889581,,,TRUE,New York
263037033,2/4/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,9,45-64,M,40.7220191,-73.98344452,,,TRUE,New York
263065372,2/5/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,79,25-44,M,40.688736,-73.944984,,,TRUE,New York
261242230,1/2/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,K,79,18-24,F,40.69959,-73.951729,,,TRUE,New York
267648714,5/3/2023,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,K,73,45-64,M,40.66770714,-73.90635332,,,TRUE,New York
266343130,4/7/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,114,25-44,M,40.775245,-73.911779,,,TRUE,New York
